datetime,open,high,low,close,volume
2025-06-16,241.01686210575951,241.4856211619115,239.3535953013092,241.02037506794457,808148
2025-06-17,242.84437394902005,245.28596784692778,241.04886722102262,244.83102035397118,834878
2025-06-18,242.4091649550158,244.78515496605576,242.10152925715306,243.76236884697417,1123718
2025-06-19,240.7914783172928,242.80894252030384,239.65711362243502,242.69749094717534,883009
2025-06-20,242.59853524783537,244.6462391638689,241.6779538911587,243.03626917416682,1011584
2025-06-21,243.67209932357318,247.195503480776,242.2916920242147,245.3296349626014,900730
2025-06-22,245.9666222267089,248.01734464399817,245.6456405058169,247.30698634827684,911648
2025-06-23,248.19072115991858,250.65507477557088,247.06035091430337,249.41012926629426,1039453
2025-06-24,245.9420372871526,248.473786191849,244.7655717126305,246.7150617484528,1194058
2025-06-25,246.17687283568847,249.1222327684788,245.61352848550274,247.73534559061332,806515
2025-06-26,249.93000191806868,250.73889043092834,249.07549418670914,250.0679616015629,830540
2025-06-27,246.82938015678354,249.62913796146444,246.75165803454905,248.44293561977094,944332
2025-06-28,247.82166981355627,248.5096642194521,247.6596065302405,248.0062132261621,837128
2025-06-29,245.76890862379003,248.30893253223778,245.48136983292093,246.33860711281565,1091498
2025-06-30,249.30663557929662,251.75611654661785,247.41726916132671,249.850142397832,898906
2025-07-01,253.89502490877936,257.0161398367542,253.43945380247993,255.054544889323,1012183
2025-07-02,250.74034574673215,251.98924443047073,249.89070168114478,251.3682572949538,832692
2025-07-03,251.71914431817038,253.789764438159,250.72759045497983,252.6586675566488,998208
2025-07-04,247.4597078249729,249.6322879776755,246.27600927474634,248.52283029119062,1102569
2025-07-05,248.4354633911366,249.65368592804904,246.65498193034637,249.4420509639413,891095
2025-07-06,254.14076891552878,257.06545216238146,252.79808426021057,255.12965581588307,1062713
2025-07-07,256.53631140998317,257.3974895225157,255.0779326308559,256.78442419056626,1051640
2025-07-08,256.1683620857429,257.8786290785928,254.1863590813715,256.6758985023636,1017872
2025-07-09,253.8754391056373,254.74825403543076,252.81806725100347,254.1266188766134,955285
2025-07-10,252.98973722192983,253.3146716792484,252.02927883507172,253.01237753106193,843852
2025-07-11,251.99244541829938,253.0306838828177,250.56642307970054,252.28846454402455,884248
2025-07-12,251.99485047947653,252.7487357251639,250.61333068632223,252.17420197455974,1194592
2025-07-13,252.02725300744325,254.12919920767624,250.3060656173384,253.88029404839213,812106
2025-07-14,252.69913102706124,254.053595899906,251.64960368130966,252.9531300167228,1010560
2025-07-15,256.4817943124712,260.21283757903495,254.66668554818045,258.37267433448676,955703
2025-07-16,255.1381351912495,255.80851192342666,254.34565722246347,255.20995566519176,933186
2025-07-17,255.08397888141766,257.1366860588219,254.02918122741724,256.12871035191733,897940
2025-07-18,249.9077247547364,251.07933511262945,248.66798969826004,250.3768840864297,1081136
2025-07-19,257.8403731883837,258.22633639980637,256.0790865791761,258.14038898506067,823757
2025-07-20,254.94765320118276,255.23455794382505,254.02224583294708,255.02830450263997,1138786
2025-07-21,258.09773850038613,259.53753710667945,256.453004424228,258.64951717282594,832929
2025-07-22,253.34349687579413,255.62607239567643,251.6535952655487,254.29085759890702,845532
2025-07-23,256.03060837306884,257.6045650470803,254.9686580059263,257.20410494960515,1004549
2025-07-24,257.87310277535613,260.98986651858223,256.38546691298023,259.7240123731437,1047959
2025-07-25,258.12478354149556,260.1784777112478,257.07174837354955,259.01055465835555,901626
2025-07-26,262.6335068457521,263.9141366228018,262.5109671866129,263.3348911567911,1018803
2025-07-27,259.461877222162,260.2647180594245,258.3326774723005,259.8074634095342,897563
2025-07-28,258.3505586255469,259.3011787209058,257.67453828908225,259.2445845642986,1018843
2025-07-29,254.12676308243724,255.28553674512037,252.64788568207996,255.17765519554692,1116477
2025-07-30,257.86355567056614,258.64288953587965,257.1091893146913,258.1975483602349,878226
2025-07-31,260.9987621126352,262.1747505789807,260.02226702878244,261.6410208825814,977478
2025-08-01,260.56808180234043,263.8388011610843,260.3964258281951,262.3778645307382,908067
2025-08-02,262.30251747921915,264.3055945526092,262.1166039991171,262.7630505754793,1128467
2025-08-03,257.5533871346654,259.4953814817263,257.4236966762781,258.36910720146494,816188
2025-08-04,263.3631572363266,265.61107835360065,261.9337085182161,263.9878848313041,847865
2025-08-05,261.3621359608143,263.98686136492364,260.7956135815569,262.3733309542136,1153600
2025-08-06,257.6154997699724,259.63088512557806,257.6131183443665,259.0546768229194,1072877
2025-08-07,261.8340073308457,262.60386171720455,259.96787815466377,262.33417500316244,1082931
2025-08-08,262.7690188095717,264.07330318047093,261.8240197694993,262.95368907793886,1013681
2025-08-09,260.8542366676302,261.6896325359296,260.6029169657135,261.0819488636229,814869
2025-08-10,261.02918039588485,261.8966829806855,260.692376762744,261.38524966421465,897413
2025-08-11,260.5831081605345,262.5449927225278,259.7944161040682,261.6167228160638,1006364
2025-08-12,262.6093142545387,264.0523327021252,261.52704657428797,263.8012197309255,1151284
2025-08-13,263.6099267603426,266.59075074480336,261.9453314383552,264.7356333461616,1169585
2025-08-14,262.95535369864746,264.79014367458433,261.73759032709734,264.0563389340113,1195936
2025-08-15,260.56792211902746,262.3056639525673,260.5352293618011,261.2631097056226,1167920
2025-08-16,265.44600504970293,265.9805426330706,263.542261948388,265.8154475294093,828865
2025-08-17,261.0628434770018,263.1576873381867,259.09727252760916,262.3870320646721,1042240
2025-08-18,264.22331945809987,265.43859113421206,263.0739754132829,265.28281228635046,898348
2025-08-19,262.60992598431983,264.72352875606185,262.16327225324244,263.01504924303083,1149665
2025-08-20,256.90572270232417,260.04059963694516,256.02923316282397,258.5109106319901,1178267
2025-08-21,262.476119885316,265.9248594328314,262.0417360347727,264.2898500080328,885505
2025-08-22,262.991973705238,265.81757815805247,261.20800694989066,264.4639929392487,942224
2025-08-23,264.13977905137153,266.17516167020915,262.8815987207649,264.19215235356006,1027550
2025-08-24,263.1349107971933,264.54550039972514,261.63705459239276,264.1931412325712,1008140
2025-08-25,263.1988286993047,266.2320814971018,261.3096955443729,264.6802788804191,1005338
2025-08-26,265.0586494525932,267.7954291268775,263.85435410913976,265.8658938628893,892449
2025-08-27,261.58695264529155,264.9040719307011,260.64549599135336,262.9586588476385,888651
2025-08-28,261.95837579740606,263.85050295957734,261.13551930958675,262.94431112719906,1082781
2025-08-29,260.1458088432187,262.9961953002715,258.4230722313553,261.47091064342175,1122115
2025-08-30,262.3330868595913,262.98595601303174,261.4257979172553,262.7777040115959,878810
2025-08-31,260.06521300731083,262.8101344416647,259.4539604167738,262.0450925986699,1153448
2025-09-01,261.8802142258537,264.9498505824252,261.5435128183229,263.43446637801924,824560
2025-09-02,261.24830839557234,262.17269275570374,260.51160645895965,261.6789972936022,1010564
2025-09-03,261.3857613024193,262.748662645599,259.49568154379176,262.24100234575695,1179483
2025-09-04,263.9655086967551,266.4638835399413,262.1142549819207,264.9906964632217,894770
2025-09-05,261.513729516677,263.3628255768977,259.53216349991135,262.42770168855526,1054557
2025-09-06,264.9106679180154,267.0429940444738,264.472545679157,266.02610278836875,1111141
2025-09-07,259.26735504703794,262.8620852835894,258.80219702329947,260.9272521504194,982147
2025-09-08,262.3754418749207,264.8266722876354,261.01546390502904,263.24592173892245,1175245
2025-09-09,262.7154233753688,264.3917816322731,261.5339629422162,262.9601958134437,841513
2025-09-10,259.3641007894808,262.0436675669733,259.00610491351387,260.9843990315845,1039018
2025-09-11,265.54711547974335,267.27127669724,263.97433061212433,266.09507264117667,971413
2025-09-12,259.0998210263304,261.45394246844603,258.9730204101364,260.8835021469254,801815
2025-09-13,262.45249494840436,265.41807359263896,260.95820936359644,264.43997175774336,915186
2025-09-14,262.1776129068816,264.17612265447866,260.4582185360698,263.98400256814546,1154239
